商品编码,商品名称,年份,第一计量单位编码,第一计量单位名称,第二计量单位编码,第二计量单位名称
323,适合供人食用的鱼的细粉、粗粉及团粒,2025,9,千克,?,?
324,适合供人食用的甲壳动物、软体动物和其他水生无脊椎动物的细粉、粗粉及团粒,2025,9,千克,?,?
325,"未浓缩及未加糖或其他甜物质的乳及稀奶油, 含脂量不超过1%",2025,9,千克,?,?
326,"未浓缩及未加糖或其他甜物质的乳及稀奶油, 含脂量超过1%,但不超过6%",2025,9,千克,?,?
327,"未浓缩及未加糖或其他甜物质的乳及稀奶油, 含脂量超过6％，但不超过10％",2025,9,千克,?,?
328,"未浓缩及未加糖或其他甜物质的乳及稀奶油, 含脂量超过10％",2025,9,千克,?,?
329,固态乳及稀奶油，含脂量≤1.5％,2025,9,千克,?,?
330,未加糖的固态乳及稀奶油，含脂量＞1.5％,2025,9,千克,?,?
331,其他固态乳及稀奶油，含脂量＞1.5％,2025,9,千克,?,?
332,其他浓缩、未加糖的乳及稀奶油,2025,9,千克,?,?
333,其他浓缩的乳及稀奶油,2025,9,千克,?,?
334,酸乳,2025,9,千克,?,?
335,酪乳、结块的乳及稀奶油、酸乳酒及其他发酵或酸化的乳和稀奶油,2025,9,千克,?,?
336,乳清及改性乳清,2025,9,千克,?,?
337,其他含天然乳产品,2025,9,千克,?,?
338,黄油,2025,9,千克,?,?
339,乳酱,2025,9,千克,?,?
340,其他从乳提取的脂和油,2025,9,千克,?,?
341,鲜乳酪包括乳清乳酪；凝乳,2025,9,千克,?,?
342,各种磨碎或粉化的乳酪,2025,9,千克,?,?
343,经加工的乳酪（但磨碎或粉化的除外）,2025,9,千克,?,?
344,蓝纹乳酪和娄地青霉生产的带纹理的其他乳酪,2025,9,千克,?,?
345,未列名的乳酪,2025,9,千克,?,?
346,孵化用受精鸡蛋,2025,9,千克,1,个
347,其他孵化用受精禽蛋,2025,9,千克,1,个
348,鲜鸡蛋,2025,9,千克,1,个
349,其他鲜蛋,2025,9,千克,1,个
350,其他腌制或煮过的带壳禽蛋,2025,9,千克,1,个
351,干蛋黄,2025,9,千克,?,?
352,其他蛋黄,2025,9,千克,?,?
353,干去壳禽蛋,2025,9,千克,?,?
354,其他去壳禽蛋,2025,9,千克,?,?
355,天然蜂蜜,2025,9,千克,?,?
356,其他品目未列名的昆虫,2025,9,千克,?,?
357,其他食用动物产品,2025,9,千克,?,?
358,未经加工的人发，不论是否洗涤；废人发,2025,9,千克,?,?
359,猪鬃、猪毛及其废料,2025,9,千克,?,?
360,獾毛及其他制刷用兽毛；上述毛废料,2025,9,千克,?,?
361,动物肠、膀胱、胃，鲜冷冻干熏盐腌及盐渍,2025,9,千克,?,?
362,填充用羽毛；羽绒,2025,9,千克,?,?
363,其他羽毛；带羽毛或绒的鸟皮等；羽毛的废料,2025,9,千克,?,?
364,经酸处理的骨胶原及骨,2025,9,千克,?,?
365,其他未加工、简单整理骨及角柱；骨粉、废料,2025,9,千克,?,?
366,兽牙；兽牙粉末及废料,2025,9,千克,?,?
367,龟壳、鲸须、角、蹄、甲爪及喙及其粉末废料,2025,9,千克,?,?
368,珊瑚等；软体、甲壳、棘皮动物壳、墨鱼骨等,2025,9,千克,?,?
369,动物香料；斑蝥；胆汁；药用腺体等动物产品,2025,9,千克,?,?
370,牛的精液,2025,9,千克,1,支
371,鱼、甲壳、软体动物等的产品，第3章死动物,2025,9,千克,?,?
372,未列名动物产品；不宜食用的第1章死动物,2025,9,千克,?,?
373,休眠的根、茎,2025,1,个,9,千克
374,生长或开花的根、茎；菊苣植物及其根,2025,1,个,9,千克
375,无根插枝及接穗植物,2025,1,株,9,千克
376,食用水果或坚果树、灌木,2025,1,株,9,千克
377,杜鹃，不论是否嫁接,2025,1,株,9,千克
378,玫瑰，不论是否嫁接,2025,1,株,9,千克
379,其他苗木,2025,?,?,?,?
380,鲜的制花束或装饰用的玫瑰插花及花蕾,2025,9,千克,1,枝
381,鲜的制花束或装饰用的康乃馨插花及花蕾,2025,9,千克,1,枝
382,鲜的制花束或装饰用的兰花插花及花蕾,2025,9,千克,1,枝
383,鲜的制花束或装饰用的菊花插花及花蕾,2025,9,千克,1,枝
384,鲜的制花束或装饰用的百合花(百合属)插花及花蕾,2025,9,千克,1,枝
385,其他鲜的制花束或装饰用的插花及花蕾,2025,9,千克,1,枝
386,制花束或装饰用的插花及花蕾（鲜的除外）,2025,9,千克,1,枝
387,鲜的制花束或装饰用的不带花及花蕾的植物枝、叶或其他部分、草、苔藓及地衣,2025,9,千克,?,?
388,其他制花束或装饰用的不带花及花蕾的植物枝、叶或其他部分、草、苔藓及地衣,2025,9,千克,?,?
389,种用马铃薯,2025,9,千克,?,?
390,鲜或冷藏的马铃薯，种用除外,2025,9,千克,?,?
391,鲜或冷藏的番茄,2025,9,千克,?,?
392,鲜或冷藏的洋葱及青葱,2025,9,千克,?,?
393,鲜或冷藏的大蒜,2025,9,千克,?,?
394,鲜或冷藏的韭葱及其他葱属蔬菜,2025,9,千克,?,?
395,鲜或冷藏的菜花及西兰花,2025,9,千克,?,?
396,鲜或冷藏的抱子甘蓝,2025,9,千克,?,?
397,其他鲜或冷藏的食用芥菜类蔬菜,2025,9,千克,?,?
398,鲜或冷藏的结球莴苣（包心生菜）,2025,9,千克,?,?
399,其他鲜或冷藏的莴苣,2025,9,千克,?,?
400,鲜或冷藏的维特罗夫菊苣,2025,9,千克,?,?
401,其他鲜或冷藏的菊苣,2025,9,千克,?,?
402,鲜或冷藏的胡萝卜及芜菁,2025,9,千克,?,?
403,其他鲜或冷藏的食用根茎,2025,9,千克,?,?
404,鲜或冷藏的黄瓜及小黄瓜,2025,9,千克,?,?
405,鲜或冷藏的豌豆,2025,9,千克,?,?
406,鲜或冷藏的豇豆及菜豆,2025,9,千克,?,?
407,其他鲜或冷藏的豆类蔬菜,2025,9,千克,?,?
408,鲜或冷藏的芦笋,2025,9,千克,?,?
409,鲜或冷藏的茄子,2025,9,千克,?,?
410,鲜或冷藏的芹菜（块根芹除外）,2025,9,千克,?,?
411,鲜或冷藏的伞菌属蘑菇,2025,9,千克,?,?
412,鲜或冷藏的牛肝菌属蘑菇,2025,9,千克,?,?
413,鲜或冷藏的鸡油菌属蘑菇,2025,9,千克,?,?
414,鲜或冷藏的香菇,2025,9,千克,?,?
415,鲜或冷藏的松茸（松口蘑、美洲松口蘑、雪松口蘑、甜味松口蘑、欧洲松口蘑）,2025,9,千克,?,?
416,鲜或冷藏的块菌（松露属）,2025,9,千克,?,?
417,鲜或冷藏的其他蘑菇及块菌,2025,9,千克,?,?
418,鲜或冷藏的辣椒属及多香果属的果实,2025,9,千克,?,?
419,鲜或冷藏的菠菜,2025,9,千克,?,?
420,鲜或冷藏的洋蓟,2025,9,千克,?,?
421,鲜或冷藏的油橄榄,2025,9,千克,?,?
422,鲜或冷藏的南瓜、笋瓜及瓠瓜（南瓜属）,2025,9,千克,?,?
423,其他鲜或冷藏的蔬菜,2025,9,千克,?,?
424,冷冻马铃薯,2025,9,千克,?,?
425,冷冻豌豆,2025,9,千克,?,?
426,冷冻豇豆及菜豆,2025,9,千克,?,?
427,其他冷冻豆类蔬菜,2025,9,千克,?,?
428,冷冻菠菜,2025,9,千克,?,?
429,冷冻甜玉米,2025,9,千克,?,?
430,冷冻未列名蔬菜,2025,9,千克,?,?
431,冷冻什锦蔬菜,2025,9,千克,?,?
432,暂时保藏的油橄榄,2025,9,千克,?,?
433,暂时保藏的黄瓜及小黄瓜,2025,9,千克,?,?
434,暂时保藏的伞菌属蘑菇,2025,9,千克,?,?
435,其他暂时保藏的蘑菇及块菌,2025,9,千克,?,?
436,其他暂时保藏的蔬菜、什锦蔬菜,2025,9,千克,?,?
437,干洋葱,2025,9,千克,?,?
438,干伞菌属蘑菇,2025,9,千克,?,?
439,干木耳,2025,9,千克,?,?
440,干银耳,2025,9,千克,?,?
441,干香菇,2025,9,千克,?,?
442,其他干蘑菇及块菌,2025,9,千克,?,?
443,其他干蔬菜；什锦蔬菜,2025,9,千克,?,?
444,干豌豆,2025,9,千克,?,?
445,干鹰嘴豆,2025,9,千克,?,?
446,绿豆,2025,9,千克,?,?
447,红小豆（赤豆）,2025,9,千克,?,?
448,芸豆,2025,9,千克,?,?
449,干巴姆巴拉豆,2025,9,千克,?,?
450,干牛豆(豇豆),2025,9,千克,?,?
451,未列名豇豆属及菜豆属的干豆,2025,9,千克,?,?
452,干扁豆,2025,9,千克,?,?
453,干蚕豆,2025,9,千克,?,?
454,干木豆（木豆属）,2025,9,千克,?,?
455,其他脱荚干豆,2025,9,千克,?,?
456,鲜、冷、冻或干的木薯,2025,9,千克,?,?
457,鲜、冷、冻或干的甘薯,2025,9,千克,?,?
458,山药,2025,9,千克,?,?
459,芋头(芋属),2025,9,千克,?,?
460,箭叶黄体芋(黄肉芋属),2025,9,千克,?,?
461,其他鲜、冷、冻或干含有高淀粉或菊粉根茎,2025,9,千克,?,?
462,干椰子,2025,9,千克,?,?
463,未去内壳（内果皮）的椰子,2025,9,千克,?,?
464,其他椰子,2025,9,千克,?,?
465,未去壳巴西果,2025,9,千克,?,?
466,去壳巴西果,2025,9,千克,?,?
467,未去壳腰果,2025,9,千克,?,?
468,去壳腰果,2025,9,千克,?,?
469,未去壳扁桃核,2025,9,千克,?,?
470,去壳扁桃核,2025,9,千克,?,?
471,未去壳榛子,2025,9,千克,?,?
472,去壳榛子,2025,9,千克,?,?
473,未去壳核桃,2025,9,千克,?,?
474,去壳核桃,2025,9,千克,?,?
475,未去壳栗子,2025,9,千克,?,?
476,去壳栗子,2025,9,千克,?,?
477,未去壳阿月浑子果(开心果),2025,9,千克,?,?
478,去壳阿月浑子果(开心果),2025,9,千克,?,?
479,未去壳马卡达姆坚果(夏威夷果),2025,9,千克,?,?
480,去壳马卡达姆坚果(夏威夷果),2025,9,千克,?,?
481,可乐果(可乐果属),2025,9,千克,?,?
482,槟榔果,2025,9,千克,?,?
483,未去壳松子,2025,9,千克,?,?
484,去壳松子,2025,9,千克,?,?
485,其他鲜或干的坚果,2025,9,千克,?,?
486,鲜或干的芭蕉,2025,9,千克,?,?
487,鲜或干的香蕉，芭蕉除外,2025,9,千克,?,?
488,鲜或干的椰枣,2025,9,千克,?,?
489,鲜或干的无花果,2025,9,千克,?,?
490,鲜或干的菠萝,2025,9,千克,?,?
491,鲜或干的鳄梨,2025,9,千克,?,?
492,鲜或干的番石榴、芒果及山竹果,2025,9,千克,?,?
493,橙,2025,9,千克,?,?
494,柑橘（包括小蜜橘及萨摩蜜柑橘）,2025,9,千克,?,?
495,克里曼丁橘,2025,9,千克,?,?
496,韦尔金橘及类似的杂交柑橘,2025,9,千克,?,?
497,葡萄柚及柚,2025,9,千克,?,?
498,柠檬及酸橙,2025,9,千克,?,?
499,未列名柑桔属水果,2025,9,千克,?,?
500,鲜葡萄,2025,9,千克,?,?
501,葡萄干,2025,9,千克,?,?
502,鲜西瓜,2025,9,千克,?,?
503,其他甜瓜,2025,9,千克,?,?
504,鲜番木瓜,2025,9,千克,?,?
505,鲜苹果,2025,9,千克,?,?
506,鲜梨,2025,9,千克,?,?
507,鲜??,2025,9,千克,?,?
508,鲜杏,2025,9,千克,?,?
509,鲜欧洲酸樱桃,2025,9,千克,?,?
510,其他鲜樱桃,2025,9,千克,?,?
511,鲜桃，包括油桃,2025,9,千克,?,?
512,鲜李及黑刺李,2025,9,千克,?,?
513,鲜草莓,2025,9,千克,?,?
514,鲜木莓、黑莓、桑椹及罗甘莓,2025,9,千克,?,?
515,鲜黑、白或红的穗醋栗（加仑子）及醋栗,2025,9,千克,?,?
516,鲜蔓越橘及越橘及其他越橘属植物的果实,2025,9,千克,?,?
517,鲜猕猴桃,2025,9,千克,?,?
518,鲜榴莲,2025,9,千克,?,?
519,鲜柿子,2025,9,千克,?,?
520,其他鲜果,2025,9,千克,?,?
521,冷冻草莓,2025,9,千克,?,?
522,冷冻木莓、黑莓、桑椹、罗甘莓、穗醋栗及醋栗,2025,9,千克,?,?
523,未列名冷冻水果及坚果,2025,9,千克,?,?
524,暂时保藏的樱桃,2025,9,千克,?,?
525,其他暂时保藏的水果及坚果,2025,9,千克,?,?
526,杏干,2025,9,千克,?,?
527,梅干及李干,2025,9,千克,?,?
528,苹果干,2025,9,千克,?,?
529,其他干果,2025,9,千克,?,?
530,本章的什锦坚果或干果,2025,9,千克,?,?
531,柑桔属水果或甜瓜的果皮,2025,9,千克,?,?
532,未焙炒未浸除咖啡碱的咖啡,2025,9,千克,?,?
533,未焙炒已浸除咖啡碱的咖啡,2025,9,千克,?,?
534,已焙炒未浸除咖啡碱的咖啡,2025,9,千克,?,?
535,已焙炒已浸除咖啡碱的咖啡,2025,9,千克,?,?
536,咖啡豆荚及豆皮；含咖啡的咖啡代用品,2025,9,千克,?,?
537,绿茶，内包装每件净重≤3kg,2025,9,千克,?,?
538,绿茶，内包装每件净重＞3kg,2025,9,千克,?,?
539,红茶及部分发酵茶，内包装每件净重≤3kg,2025,9,千克,?,?
540,红茶及部分发酵茶，内包装每件净重＞3kg,2025,9,千克,?,?
541,马黛茶,2025,9,千克,?,?
542,未磨胡椒,2025,9,千克,?,?
543,已磨胡椒,2025,9,千克,?,?
544,未磨的辣椒干,2025,9,千克,?,?
545,已磨的辣椒,2025,9,千克,?,?
546,未磨的香子兰豆,2025,9,千克,?,?
547,已磨的香子兰豆,2025,9,千克,?,?
548,未磨的锡兰肉桂,2025,9,千克,?,?
549,其他未磨的肉桂及肉桂花,2025,9,千克,?,?
550,已磨的肉桂及肉桂花,2025,9,千克,?,?
551,未磨的丁香（母丁香、公丁香及丁香梗）,2025,9,千克,?,?
552,已磨的丁香（母丁香、公丁香及丁香梗）,2025,9,千克,?,?
553,未磨的肉豆蔻,2025,9,千克,?,?
554,已磨的肉豆蔻,2025,9,千克,?,?
555,未磨的肉豆蔻衣,2025,9,千克,?,?
556,已磨的肉豆蔻衣,2025,9,千克,?,?
557,未磨的豆蔻,2025,9,千克,?,?
558,已磨的豆蔻,2025,9,千克,?,?
559,未磨的芫荽子,2025,9,千克,?,?
560,已磨的芫荽子,2025,9,千克,?,?
561,未磨的枯茗子,2025,9,千克,?,?
562,已磨的枯茗子,2025,9,千克,?,?
563,未磨的茴芹子或八角茴香、黄蒿子或小茴香子、杜松果,2025,9,千克,?,?
564,已磨的茴芹子或八角茴香、黄蒿子或小茴香子、杜松果,2025,9,千克,?,?
565,未磨的姜,2025,9,千克,?,?
566,已磨的姜,2025,9,千克,?,?
567,番红花,2025,9,千克,?,?
568,姜黄,2025,9,千克,?,?
569,不同品目的≥两种调味香料的混合物,2025,9,千克,?,?
570,未列名调味香料,2025,9,千克,?,?
571,种用硬粒小麦,2025,9,千克,?,?
572,其他硬粒小麦,2025,9,千克,?,?
573,种用其他小麦及混合麦,2025,9,千克,?,?
574,其他小麦及混合麦，种用除外,2025,9,千克,?,?
575,种用黑麦,2025,9,千克,?,?
576,其他黑麦,2025,9,千克,?,?
577,种用大麦,2025,9,千克,?,?
578,其他大麦,2025,9,千克,?,?
579,种用燕麦,2025,9,千克,?,?
580,其他燕麦,2025,9,千克,?,?
581,种用玉米,2025,9,千克,?,?
582,玉米，种用除外,2025,9,千克,?,?
583,稻谷,2025,9,千克,?,?
584,糙米,2025,9,千克,?,?
585,精米,2025,9,千克,?,?
586,碎米,2025,9,千克,?,?
587,种用食用高粱,2025,9,千克,?,?
588,其他食用高粱,2025,9,千克,?,?
589,荞麦,2025,9,千克,?,?
590,种用谷子,2025,9,千克,?,?
591,其他谷子,2025,9,千克,?,?
592,加那利草子,2025,9,千克,?,?
593,直长马唐（马唐属）,2025,9,千克,?,?
594,昆诺阿藜,2025,9,千克,?,?
595,黑小麦,2025,9,千克,?,?
596,未列名谷物,2025,9,千克,?,?
597,小麦或混合麦的细粉,2025,9,千克,?,?
598,玉米细粉,2025,9,千克,?,?
599,其他谷物细粉,2025,9,千克,?,?
600,小麦粗粒、粗粉,2025,9,千克,?,?
601,玉米粗粒、粗粉,2025,9,千克,?,?
602,其他谷物粗粒、粗粉,2025,9,千克,?,?
603,谷物团粒,2025,9,千克,?,?
604,滚压或制片的燕麦,2025,9,千克,?,?
605,其他滚压或制片的谷物,2025,9,千克,?,?
606,经其他加工的燕麦,2025,9,千克,?,?
607,经其他加工的玉米,2025,9,千克,?,?
608,经其他加工的其他谷物,2025,9,千克,?,?
609,整粒、滚压、制片或磨碎的谷物胚芽,2025,9,千克,?,?
610,马铃薯细粉及粗粉、粉末,2025,9,千克,?,?
611,马铃薯粉片、颗粒及团粒,2025,9,千克,?,?
612,0713干豆制细粉及粗粉及粉末,2025,9,千克,?,?
613,0714西谷茎髓及植物根茎、块茎制的粉及粉末,2025,9,千克,?,?
614,第8章产品制细粉及粗粉、粉末,2025,9,千克,?,?
615,未焙制的麦芽,2025,9,千克,?,?
616,已焙制的麦芽,2025,9,千克,?,?
617,小麦淀粉,2025,9,千克,?,?
618,玉米淀粉,2025,9,千克,?,?
619,马铃薯淀粉,2025,9,千克,?,?
620,木薯淀粉,2025,9,千克,?,?
621,未列名淀粉,2025,9,千克,?,?
622,菊粉,2025,9,千克,?,?
623,面筋，不论是否干制,2025,9,千克,?,?
624,种用大豆,2025,9,千克,?,?
625,其他大豆，不论是否破碎,2025,9,千克,?,?
626,种用花生,2025,9,千克,?,?
627,其他未去壳花生，种用除外,2025,9,千克,?,?
628,其他去壳花生，不论是否破碎,2025,9,千克,?,?
629,干椰子肉,2025,9,千克,?,?
630,亚麻子，不论是否破碎,2025,9,千克,?,?
631,低芥子酸油菜子,2025,9,千克,?,?
632,其他油菜子,2025,9,千克,?,?
633,葵花子，不论是否破碎,2025,9,千克,?,?
634,棕榈果及棕榈仁,2025,9,千克,?,?
635,种用棉子,2025,9,千克,?,?
636,其他棉子,2025,9,千克,?,?
637,蓖麻子,2025,9,千克,?,?
638,芝麻,2025,9,千克,?,?
639,芥子,2025,9,千克,?,?
640,红花子,2025,9,千克,?,?
641,甜瓜子,2025,9,千克,?,?
642,罂粟子,2025,9,千克,?,?
643,其他含油子仁及果实,2025,9,千克,?,?
644,大豆粉,2025,9,千克,?,?
645,其他含油子仁或果实细粉及粗粉，芥子粉除外,2025,9,千克,?,?
646,糖甜菜子,2025,9,千克,?,?
647,紫苜蓿子,2025,9,千克,?,?
648,三叶草子,2025,9,千克,?,?
649,羊茅子,2025,9,千克,?,?
650,草地早熟禾子,2025,9,千克,?,?
651,黑麦草种子,2025,9,千克,?,?
652,其他饲料植物种子,2025,9,千克,?,?
653,草本花卉植物种子,2025,9,千克,?,?
654,蔬菜种子,2025,9,千克,?,?
655,其他种植用种子、果实及孢子,2025,9,千克,?,?
656,啤酒花，未经研磨也未制成团粒,2025,9,千克,?,?
657,啤酒花，经研磨或制成团粒；蛇麻腺,2025,9,千克,?,?
658,人参,2025,9,千克,?,?
659,古柯叶,2025,9,千克,?,?
660,罂粟杆,2025,9,千克,?,?
661,麻黄,2025,9,千克,?,?
662,非洲李的树皮,2025,9,千克,?,?
663,其他主要作香料、药料、杀虫、杀菌等用植物,2025,9,千克,?,?
664,适合供人食用的海草及其他藻类,2025,9,千克,?,?
665,不适合供人食用的海草及其他藻类,2025,9,千克,?,?
666,甜菜,2025,9,千克,?,?
667,刺槐豆，包括刺槐豆子,2025,9,千克,?,?
668,甘蔗,2025,9,千克,?,?
669,菊苣根,2025,9,千克,?,?
670,其他食用植物产品,2025,9,千克,?,?
671,未经处理的谷类植物的茎、杆及谷壳,2025,9,千克,?,?
672,紫苜蓿粗粉及团粒,2025,9,千克,?,?
673,其他草饲料,2025,9,千克,?,?
674,阿拉伯胶,2025,9,千克,?,?
675,其他树胶、树脂,2025,9,千克,?,?
676,鸦片液汁及浸膏,2025,9,千克,?,?
677,甘草液汁及浸膏,2025,9,千克,?,?
678,啤酒花液汁及浸膏,2025,9,千克,?,?
679,麻黄的液汁及浸膏,2025,9,千克,?,?
680,其他植物液汁及浸膏,2025,9,千克,?,?
681,果胶、果胶酸盐及果胶酸酯,2025,9,千克,?,?
682,琼脂,2025,9,千克,?,?
683,从刺槐豆/豆子或瓜尔豆制得的胶液及增稠剂,2025,9,千克,?,?
684,其他植物产品制胶液及增稠剂,2025,9,千克,?,?
685,竹,2025,9,千克,?,?
686,藤,2025,9,千克,?,?
687,其他主要作编结用的植物材料,2025,9,千克,?,?
688,棉短绒,2025,9,千克,?,?
689,其他植物产品,2025,9,千克,?,?
690,猪油,2025,9,千克,?,?
691,"其他猪脂肪,但品目02.09及15.03的货品除外",2025,9,千克,?,?
692,"家禽脂肪,但品目02.09及15.03的货品除外",2025,9,千克,?,?
693,牛、羊油脂,2025,9,千克,?,?
694,其他牛、羊脂肪,2025,9,千克,?,?
695,未经制作的猪油硬脂、液体猪油、油硬脂,2025,9,千克,?,?
696,鱼肝油及其分离品,2025,9,千克,?,?
697,除鱼肝油以外的鱼油、脂及其分离品,2025,9,千克,?,?
698,海生哺乳动物的油、脂及其分离品,2025,9,千克,?,?
699,羊毛脂及从羊毛脂制得的脂肪物质,2025,9,千克,?,?
700,其他动物油、脂及其分离品,2025,9,千克,?,?
701,初榨的豆油,2025,9,千克,?,?
702,其他豆油及其分离品,2025,9,千克,?,?
703,初榨的花生油,2025,9,千克,?,?
704,其他花生油及其分离品,2025,9,千克,?,?
705,特级初榨油橄榄油,2025,9,千克,?,?
706,初榨油橄榄油，游离酸度（以油酸计）不超过2.0克/100克,2025,9,千克,?,?
707,其他初榨油橄榄油,2025,9,千克,?,?
708,其他油橄榄油及其分离品,2025,9,千克,?,?
709,粗提油橄榄果渣油,2025,9,千克,?,?
710,其他橄榄油及其分离品，不论是否精制，但未经化学改性，包括掺有品目15.09的油或分离品的混合物,2025,9,千克,?,?
711,初榨的棕榈油,2025,9,千克,?,?
712,其他棕榈油及其分离品,2025,9,千克,?,?
713,初榨的葵花油、红花油,2025,9,千克,?,?
714,其他葵花油或红花油及其分离品,2025,9,千克,?,?
715,初榨的棉子油，不论是否去除棉子酚,2025,9,千克,?,?
716,其他棉子油及其分离品,2025,9,千克,?,?
717,初榨的椰子油,2025,9,千克,?,?
718,其他椰子油及其分离品,2025,9,千克,?,?
719,初榨的棕榈仁油或巴巴苏棕榈果油,2025,9,千克,?,?
720,其他棕榈仁油或巴巴苏棕榈果油及其分离品,2025,9,千克,?,?
721,初榨的低芥子酸菜子油,2025,9,千克,?,?
722,其他低芥子酸菜子油及其分离品,2025,9,千克,?,?
723,初榨的菜子油或芥子油,2025,9,千克,?,?
724,其他菜子油或芥子油及其分离品,2025,9,千克,?,?
725,初榨的亚麻子油,2025,9,千克,?,?
726,其他亚麻子油及其分离品,2025,9,千克,?,?
727,初榨的玉米油,2025,9,千克,?,?
728,其他玉米油及其分离品,2025,9,千克,?,?
729,蓖麻油及其分离品,2025,9,千克,?,?
730,芝麻油及其分离品,2025,9,千克,?,?
731,微生物油、脂及其分离品，未经化学改性,2025,9,千克,?,?
732,其他固定植物油、脂及其分离品,2025,9,千克,?,?
733,"全部或部分氢化,相互酯化，再酯化或反油酸化的动物油、脂及其分离品",2025,9,千克,?,?
734,氢化酯化或反油酸化的植物油、脂及其分离品,2025,9,千克,?,?
735,微生物油、脂及其分离品,2025,9,千克,?,?
736,人造黄油，液态的除外,2025,9,千克,?,?
737,动植物或微生物油、脂及其分离品混制的食用油脂及其制品,2025,9,千克,?,?
738,化学改性动植物或微生物油脂等；混合制非食用油脂等,2025,9,千克,?,?
739,粗甘油；甘油水及甘油碱液,2025,9,千克,?,?
740,植物蜡,2025,9,千克,?,?
741,蜂蜡、其他虫蜡及鲸蜡,2025,9,千克,?,?
742,油鞣回收脂；处理油脂物质及动植物蜡剩残渣,2025,9,千克,?,?
743,肉、杂碎、动物血或昆虫制香肠等产品；香肠制食品,2025,9,千克,?,?
744,均化食品,2025,9,千克,?,?
745,制作或保藏的动物肝,2025,9,千克,?,?
