商品编码,商品名称,年份,第一计量单位编码,第一计量单位名称,第二计量单位编码,第二计量单位名称
000317,干、盐腌、盐渍或熏制的海参(仿刺参、海参纲),2025,9,千克,?,?
000318,活、鲜或冷的海胆,2025,9,千克,?,?
000319,冻的海胆（球海胆属、拟球海胆、智利海胆、食用正海胆）,2025,9,千克,?,?
000320,干、盐腌、盐渍或熏制的海胆（球海胆属、拟球海胆、智利海胆、食用正海胆）,2025,9,千克,?,?
000321,活、鲜、冷、冻、干、盐腌、盐渍或熏制的海蜇,2025,9,千克,?,?
000322,其他活、鲜、冷、冻、干、盐腌、盐渍或熏制的不属于甲壳动物及软体动物的水生无脊椎动物,2025,9,千克,?,?
000323,适合供人食用的鱼的细粉、粗粉及团粒,2025,9,千克,?,?
000324,适合供人食用的甲壳动物、软体动物和其他水生无脊椎动物的细粉、粗粉及团粒,2025,9,千克,?,?
000325,"未浓缩及未加糖或其他甜物质的乳及稀奶油, 含脂量不超过1%",2025,9,千克,?,?
000326,"未浓缩及未加糖或其他甜物质的乳及稀奶油, 含脂量超过1%,但不超过6%",2025,9,千克,?,?
000327,"未浓缩及未加糖或其他甜物质的乳及稀奶油, 含脂量超过6％，但不超过10％",2025,9,千克,?,?
000328,"未浓缩及未加糖或其他甜物质的乳及稀奶油, 含脂量超过10％",2025,9,千克,?,?
000329,固态乳及稀奶油，含脂量≤1.5％,2025,9,千克,?,?
000330,未加糖的固态乳及稀奶油，含脂量＞1.5％,2025,9,千克,?,?
000331,其他固态乳及稀奶油，含脂量＞1.5％,2025,9,千克,?,?
000332,其他浓缩、未加糖的乳及稀奶油,2025,9,千克,?,?
000333,其他浓缩的乳及稀奶油,2025,9,千克,?,?
000334,酸乳,2025,9,千克,?,?
000335,酪乳、结块的乳及稀奶油、酸乳酒及其他发酵或酸化的乳和稀奶油,2025,9,千克,?,?
000336,乳清及改性乳清,2025,9,千克,?,?
000337,其他含天然乳产品,2025,9,千克,?,?
000338,黄油,2025,9,千克,?,?
000339,乳酱,2025,9,千克,?,?
000340,其他从乳提取的脂和油,2025,9,千克,?,?
000341,鲜乳酪包括乳清乳酪；凝乳,2025,9,千克,?,?
000342,各种磨碎或粉化的乳酪,2025,9,千克,?,?
000343,经加工的乳酪（但磨碎或粉化的除外）,2025,9,千克,?,?
000344,蓝纹乳酪和娄地青霉生产的带纹理的其他乳酪,2025,9,千克,?,?
000345,未列名的乳酪,2025,9,千克,?,?
000346,孵化用受精鸡蛋,2025,9,千克,1,个
000347,其他孵化用受精禽蛋,2025,9,千克,1,个
000348,鲜鸡蛋,2025,9,千克,1,个
000349,其他鲜蛋,2025,9,千克,1,个
000350,其他腌制或煮过的带壳禽蛋,2025,9,千克,1,个
000351,干蛋黄,2025,9,千克,?,?
000352,其他蛋黄,2025,9,千克,?,?
000353,干去壳禽蛋,2025,9,千克,?,?
000354,其他去壳禽蛋,2025,9,千克,?,?
000355,天然蜂蜜,2025,9,千克,?,?
000356,其他品目未列名的昆虫,2025,9,千克,?,?
000357,其他食用动物产品,2025,9,千克,?,?
000358,未经加工的人发，不论是否洗涤；废人发,2025,9,千克,?,?
000359,猪鬃、猪毛及其废料,2025,9,千克,?,?
000360,獾毛及其他制刷用兽毛；上述毛废料,2025,9,千克,?,?
000361,动物肠、膀胱、胃，鲜冷冻干熏盐腌及盐渍,2025,9,千克,?,?
000362,填充用羽毛；羽绒,2025,9,千克,?,?
000363,其他羽毛；带羽毛或绒的鸟皮等；羽毛的废料,2025,9,千克,?,?
000364,经酸处理的骨胶原及骨,2025,9,千克,?,?
000365,其他未加工、简单整理骨及角柱；骨粉、废料,2025,9,千克,?,?
000366,兽牙；兽牙粉末及废料,2025,9,千克,?,?
000367,龟壳、鲸须、角、蹄、甲爪及喙及其粉末废料,2025,9,千克,?,?
000368,珊瑚等；软体、甲壳、棘皮动物壳、墨鱼骨等,2025,9,千克,?,?
000369,动物香料；斑蝥；胆汁；药用腺体等动物产品,2025,9,千克,?,?
000370,牛的精液,2025,9,千克,1,支
000371,鱼、甲壳、软体动物等的产品，第3章死动物,2025,9,千克,?,?
000372,未列名动物产品；不宜食用的第1章死动物,2025,9,千克,?,?
000373,休眠的根、茎,2025,1,个,9,千克
000374,生长或开花的根、茎；菊苣植物及其根,2025,1,个,9,千克
000375,无根插枝及接穗植物,2025,1,株,9,千克
000376,食用水果或坚果树、灌木,2025,1,株,9,千克
000377,杜鹃，不论是否嫁接,2025,1,株,9,千克
000378,玫瑰，不论是否嫁接,2025,1,株,9,千克
000379,其他苗木,2025,?,?,?,?
000380,鲜的制花束或装饰用的玫瑰插花及花蕾,2025,9,千克,1,枝
000381,鲜的制花束或装饰用的康乃馨插花及花蕾,2025,9,千克,1,枝
000382,鲜的制花束或装饰用的兰花插花及花蕾,2025,9,千克,1,枝
000383,鲜的制花束或装饰用的菊花插花及花蕾,2025,9,千克,1,枝
000384,鲜的制花束或装饰用的百合花(百合属)插花及花蕾,2025,9,千克,1,枝
000385,其他鲜的制花束或装饰用的插花及花蕾,2025,9,千克,1,枝
000386,制花束或装饰用的插花及花蕾（鲜的除外）,2025,9,千克,1,枝
000387,鲜的制花束或装饰用的不带花及花蕾的植物枝、叶或其他部分、草、苔藓及地衣,2025,9,千克,?,?
000388,其他制花束或装饰用的不带花及花蕾的植物枝、叶或其他部分、草、苔藓及地衣,2025,9,千克,?,?
000389,种用马铃薯,2025,9,千克,?,?
000390,鲜或冷藏的马铃薯，种用除外,2025,9,千克,?,?
000391,鲜或冷藏的番茄,2025,9,千克,?,?
000392,鲜或冷藏的洋葱及青葱,2025,9,千克,?,?
000393,鲜或冷藏的大蒜,2025,9,千克,?,?
000394,鲜或冷藏的韭葱及其他葱属蔬菜,2025,9,千克,?,?
000395,鲜或冷藏的菜花及西兰花,2025,9,千克,?,?
000396,鲜或冷藏的抱子甘蓝,2025,9,千克,?,?
000397,其他鲜或冷藏的食用芥菜类蔬菜,2025,9,千克,?,?
000398,鲜或冷藏的结球莴苣（包心生菜）,2025,9,千克,?,?
000399,其他鲜或冷藏的莴苣,2025,9,千克,?,?
000400,鲜或冷藏的维特罗夫菊苣,2025,9,千克,?,?
000401,其他鲜或冷藏的菊苣,2025,9,千克,?,?
000402,鲜或冷藏的胡萝卜及芜菁,2025,9,千克,?,?
000403,其他鲜或冷藏的食用根茎,2025,9,千克,?,?
000404,鲜或冷藏的黄瓜及小黄瓜,2025,9,千克,?,?
000405,鲜或冷藏的豌豆,2025,9,千克,?,?
000406,鲜或冷藏的豇豆及菜豆,2025,9,千克,?,?
000407,其他鲜或冷藏的豆类蔬菜,2025,9,千克,?,?
000408,鲜或冷藏的芦笋,2025,9,千克,?,?
000409,鲜或冷藏的茄子,2025,9,千克,?,?
000410,鲜或冷藏的芹菜（块根芹除外）,2025,9,千克,?,?
000411,鲜或冷藏的伞菌属蘑菇,2025,9,千克,?,?
000412,鲜或冷藏的牛肝菌属蘑菇,2025,9,千克,?,?
000413,鲜或冷藏的鸡油菌属蘑菇,2025,9,千克,?,?
000414,鲜或冷藏的香菇,2025,9,千克,?,?
000415,鲜或冷藏的松茸（松口蘑、美洲松口蘑、雪松口蘑、甜味松口蘑、欧洲松口蘑）,2025,9,千克,?,?
000416,鲜或冷藏的块菌（松露属）,2025,9,千克,?,?
000417,鲜或冷藏的其他蘑菇及块菌,2025,9,千克,?,?
000418,鲜或冷藏的辣椒属及多香果属的果实,2025,9,千克,?,?
000419,鲜或冷藏的菠菜,2025,9,千克,?,?
000420,鲜或冷藏的洋蓟,2025,9,千克,?,?
000421,鲜或冷藏的油橄榄,2025,9,千克,?,?
000422,鲜或冷藏的南瓜、笋瓜及瓠瓜（南瓜属）,2025,9,千克,?,?
000423,其他鲜或冷藏的蔬菜,2025,9,千克,?,?
000424,冷冻马铃薯,2025,9,千克,?,?
000425,冷冻豌豆,2025,9,千克,?,?
000426,冷冻豇豆及菜豆,2025,9,千克,?,?
000427,其他冷冻豆类蔬菜,2025,9,千克,?,?
000428,冷冻菠菜,2025,9,千克,?,?
000429,冷冻甜玉米,2025,9,千克,?,?
000430,冷冻未列名蔬菜,2025,9,千克,?,?
000431,冷冻什锦蔬菜,2025,9,千克,?,?
000432,暂时保藏的油橄榄,2025,9,千克,?,?
000433,暂时保藏的黄瓜及小黄瓜,2025,9,千克,?,?
000434,暂时保藏的伞菌属蘑菇,2025,9,千克,?,?
000435,其他暂时保藏的蘑菇及块菌,2025,9,千克,?,?
000436,其他暂时保藏的蔬菜、什锦蔬菜,2025,9,千克,?,?
000437,干洋葱,2025,9,千克,?,?
000438,干伞菌属蘑菇,2025,9,千克,?,?
000439,干木耳,2025,9,千克,?,?
000440,干银耳,2025,9,千克,?,?
000441,干香菇,2025,9,千克,?,?
000442,其他干蘑菇及块菌,2025,9,千克,?,?
000443,其他干蔬菜；什锦蔬菜,2025,9,千克,?,?
000444,干豌豆,2025,9,千克,?,?
000445,干鹰嘴豆,2025,9,千克,?,?
000446,绿豆,2025,9,千克,?,?
000447,红小豆（赤豆）,2025,9,千克,?,?
000448,芸豆,2025,9,千克,?,?
000449,干巴姆巴拉豆,2025,9,千克,?,?
000450,干牛豆(豇豆),2025,9,千克,?,?
000451,未列名豇豆属及菜豆属的干豆,2025,9,千克,?,?
000452,干扁豆,2025,9,千克,?,?
000453,干蚕豆,2025,9,千克,?,?
000454,干木豆（木豆属）,2025,9,千克,?,?
000455,其他脱荚干豆,2025,9,千克,?,?
000456,鲜、冷、冻或干的木薯,2025,9,千克,?,?
000457,鲜、冷、冻或干的甘薯,2025,9,千克,?,?
000458,山药,2025,9,千克,?,?
000459,芋头(芋属),2025,9,千克,?,?
000460,箭叶黄体芋(黄肉芋属),2025,9,千克,?,?
000461,其他鲜、冷、冻或干含有高淀粉或菊粉根茎,2025,9,千克,?,?
000462,干椰子,2025,9,千克,?,?
000463,未去内壳（内果皮）的椰子,2025,9,千克,?,?
000464,其他椰子,2025,9,千克,?,?
000465,未去壳巴西果,2025,9,千克,?,?
000466,去壳巴西果,2025,9,千克,?,?
000467,未去壳腰果,2025,9,千克,?,?
000468,去壳腰果,2025,9,千克,?,?
000469,未去壳扁桃核,2025,9,千克,?,?
000470,去壳扁桃核,2025,9,千克,?,?
000471,未去壳榛子,2025,9,千克,?,?
000472,去壳榛子,2025,9,千克,?,?
000473,未去壳核桃,2025,9,千克,?,?
000474,去壳核桃,2025,9,千克,?,?
000475,未去壳栗子,2025,9,千克,?,?
000476,去壳栗子,2025,9,千克,?,?
000477,未去壳阿月浑子果(开心果),2025,9,千克,?,?
000478,去壳阿月浑子果(开心果),2025,9,千克,?,?
000479,未去壳马卡达姆坚果(夏威夷果),2025,9,千克,?,?
000480,去壳马卡达姆坚果(夏威夷果),2025,9,千克,?,?
000481,可乐果(可乐果属),2025,9,千克,?,?
000482,槟榔果,2025,9,千克,?,?
000483,未去壳松子,2025,9,千克,?,?
000484,去壳松子,2025,9,千克,?,?
000485,其他鲜或干的坚果,2025,9,千克,?,?
000486,鲜或干的芭蕉,2025,9,千克,?,?
000487,鲜或干的香蕉，芭蕉除外,2025,9,千克,?,?
000488,鲜或干的椰枣,2025,9,千克,?,?
000489,鲜或干的无花果,2025,9,千克,?,?
000490,鲜或干的菠萝,2025,9,千克,?,?
000491,鲜或干的鳄梨,2025,9,千克,?,?
000492,鲜或干的番石榴、芒果及山竹果,2025,9,千克,?,?
000493,橙,2025,9,千克,?,?
000494,柑橘（包括小蜜橘及萨摩蜜柑橘）,2025,9,千克,?,?
000495,克里曼丁橘,2025,9,千克,?,?
000496,韦尔金橘及类似的杂交柑橘,2025,9,千克,?,?
000497,葡萄柚及柚,2025,9,千克,?,?
000498,柠檬及酸橙,2025,9,千克,?,?
000499,未列名柑桔属水果,2025,9,千克,?,?
000500,鲜葡萄,2025,9,千克,?,?
000501,葡萄干,2025,9,千克,?,?
000502,鲜西瓜,2025,9,千克,?,?
000503,其他甜瓜,2025,9,千克,?,?
000504,鲜番木瓜,2025,9,千克,?,?
000505,鲜苹果,2025,9,千克,?,?
000506,鲜梨,2025,9,千克,?,?
000507,鲜??,2025,9,千克,?,?
000508,鲜杏,2025,9,千克,?,?
000509,鲜欧洲酸樱桃,2025,9,千克,?,?
000510,其他鲜樱桃,2025,9,千克,?,?
000511,鲜桃，包括油桃,2025,9,千克,?,?
000512,鲜李及黑刺李,2025,9,千克,?,?
000513,鲜草莓,2025,9,千克,?,?
000514,鲜木莓、黑莓、桑椹及罗甘莓,2025,9,千克,?,?
000515,鲜黑、白或红的穗醋栗（加仑子）及醋栗,2025,9,千克,?,?
000516,鲜蔓越橘及越橘及其他越橘属植物的果实,2025,9,千克,?,?
000517,鲜猕猴桃,2025,9,千克,?,?
000518,鲜榴莲,2025,9,千克,?,?
000519,鲜柿子,2025,9,千克,?,?
000520,其他鲜果,2025,9,千克,?,?
000521,冷冻草莓,2025,9,千克,?,?
000522,冷冻木莓、黑莓、桑椹、罗甘莓、穗醋栗及醋栗,2025,9,千克,?,?
000523,未列名冷冻水果及坚果,2025,9,千克,?,?
000524,暂时保藏的樱桃,2025,9,千克,?,?
000525,其他暂时保藏的水果及坚果,2025,9,千克,?,?
000526,杏干,2025,9,千克,?,?
000527,梅干及李干,2025,9,千克,?,?
000528,苹果干,2025,9,千克,?,?
000529,其他干果,2025,9,千克,?,?
000530,本章的什锦坚果或干果,2025,9,千克,?,?
000531,柑桔属水果或甜瓜的果皮,2025,9,千克,?,?
000532,未焙炒未浸除咖啡碱的咖啡,2025,9,千克,?,?
000533,未焙炒已浸除咖啡碱的咖啡,2025,9,千克,?,?
000534,已焙炒未浸除咖啡碱的咖啡,2025,9,千克,?,?
000535,已焙炒已浸除咖啡碱的咖啡,2025,9,千克,?,?
000536,咖啡豆荚及豆皮；含咖啡的咖啡代用品,2025,9,千克,?,?
000537,绿茶，内包装每件净重≤3kg,2025,9,千克,?,?
000538,绿茶，内包装每件净重＞3kg,2025,9,千克,?,?
000539,红茶及部分发酵茶，内包装每件净重≤3kg,2025,9,千克,?,?
000540,红茶及部分发酵茶，内包装每件净重＞3kg,2025,9,千克,?,?
000541,马黛茶,2025,9,千克,?,?
000542,未磨胡椒,2025,9,千克,?,?
000543,已磨胡椒,2025,9,千克,?,?
000544,未磨的辣椒干,2025,9,千克,?,?
000545,已磨的辣椒,2025,9,千克,?,?
000546,未磨的香子兰豆,2025,9,千克,?,?
000547,已磨的香子兰豆,2025,9,千克,?,?
000548,未磨的锡兰肉桂,2025,9,千克,?,?
000549,其他未磨的肉桂及肉桂花,2025,9,千克,?,?
000550,已磨的肉桂及肉桂花,2025,9,千克,?,?
000551,未磨的丁香（母丁香、公丁香及丁香梗）,2025,9,千克,?,?
000552,已磨的丁香（母丁香、公丁香及丁香梗）,2025,9,千克,?,?
000553,未磨的肉豆蔻,2025,9,千克,?,?
000554,已磨的肉豆蔻,2025,9,千克,?,?
000555,未磨的肉豆蔻衣,2025,9,千克,?,?
000556,已磨的肉豆蔻衣,2025,9,千克,?,?
000557,未磨的豆蔻,2025,9,千克,?,?
000558,已磨的豆蔻,2025,9,千克,?,?
000559,未磨的芫荽子,2025,9,千克,?,?
000560,已磨的芫荽子,2025,9,千克,?,?
000561,未磨的枯茗子,2025,9,千克,?,?
000562,已磨的枯茗子,2025,9,千克,?,?
000563,未磨的茴芹子或八角茴香、黄蒿子或小茴香子、杜松果,2025,9,千克,?,?
000564,已磨的茴芹子或八角茴香、黄蒿子或小茴香子、杜松果,2025,9,千克,?,?
000565,未磨的姜,2025,9,千克,?,?
000566,已磨的姜,2025,9,千克,?,?
000567,番红花,2025,9,千克,?,?
000568,姜黄,2025,9,千克,?,?
000569,不同品目的≥两种调味香料的混合物,2025,9,千克,?,?
000570,未列名调味香料,2025,9,千克,?,?
000571,种用硬粒小麦,2025,9,千克,?,?
000572,其他硬粒小麦,2025,9,千克,?,?
000573,种用其他小麦及混合麦,2025,9,千克,?,?
000574,其他小麦及混合麦，种用除外,2025,9,千克,?,?
000575,种用黑麦,2025,9,千克,?,?
000576,其他黑麦,2025,9,千克,?,?
000577,种用大麦,2025,9,千克,?,?
000578,其他大麦,2025,9,千克,?,?
000579,种用燕麦,2025,9,千克,?,?
000580,其他燕麦,2025,9,千克,?,?
000581,种用玉米,2025,9,千克,?,?
000582,玉米，种用除外,2025,9,千克,?,?
000583,稻谷,2025,9,千克,?,?
000584,糙米,2025,9,千克,?,?
000585,精米,2025,9,千克,?,?
000586,碎米,2025,9,千克,?,?
000587,种用食用高粱,2025,9,千克,?,?
000588,其他食用高粱,2025,9,千克,?,?
000589,荞麦,2025,9,千克,?,?
000590,种用谷子,2025,9,千克,?,?
000591,其他谷子,2025,9,千克,?,?
000592,加那利草子,2025,9,千克,?,?
000593,直长马唐（马唐属）,2025,9,千克,?,?
000594,昆诺阿藜,2025,9,千克,?,?
000595,黑小麦,2025,9,千克,?,?
000596,未列名谷物,2025,9,千克,?,?
000597,小麦或混合麦的细粉,2025,9,千克,?,?
000598,玉米细粉,2025,9,千克,?,?
000599,其他谷物细粉,2025,9,千克,?,?
000600,小麦粗粒、粗粉,2025,9,千克,?,?
000601,玉米粗粒、粗粉,2025,9,千克,?,?
000602,其他谷物粗粒、粗粉,2025,9,千克,?,?
000603,谷物团粒,2025,9,千克,?,?
000604,滚压或制片的燕麦,2025,9,千克,?,?
000605,其他滚压或制片的谷物,2025,9,千克,?,?
000606,经其他加工的燕麦,2025,9,千克,?,?
000607,经其他加工的玉米,2025,9,千克,?,?
000608,经其他加工的其他谷物,2025,9,千克,?,?
000609,整粒、滚压、制片或磨碎的谷物胚芽,2025,9,千克,?,?
000610,马铃薯细粉及粗粉、粉末,2025,9,千克,?,?
000611,马铃薯粉片、颗粒及团粒,2025,9,千克,?,?
000612,0713干豆制细粉及粗粉及粉末,2025,9,千克,?,?
000613,0714西谷茎髓及植物根茎、块茎制的粉及粉末,2025,9,千克,?,?
000614,第8章产品制细粉及粗粉、粉末,2025,9,千克,?,?
000615,未焙制的麦芽,2025,9,千克,?,?
000616,已焙制的麦芽,2025,9,千克,?,?
000617,小麦淀粉,2025,9,千克,?,?
000618,玉米淀粉,2025,9,千克,?,?
000619,马铃薯淀粉,2025,9,千克,?,?
000620,木薯淀粉,2025,9,千克,?,?
000621,未列名淀粉,2025,9,千克,?,?
000622,菊粉,2025,9,千克,?,?
000623,面筋，不论是否干制,2025,9,千克,?,?
000624,种用大豆,2025,9,千克,?,?
000625,其他大豆，不论是否破碎,2025,9,千克,?,?
000626,种用花生,2025,9,千克,?,?
000627,其他未去壳花生，种用除外,2025,9,千克,?,?
000628,其他去壳花生，不论是否破碎,2025,9,千克,?,?
000629,干椰子肉,2025,9,千克,?,?
000630,亚麻子，不论是否破碎,2025,9,千克,?,?
000631,低芥子酸油菜子,2025,9,千克,?,?
000632,其他油菜子,2025,9,千克,?,?
000633,葵花子，不论是否破碎,2025,9,千克,?,?
000634,棕榈果及棕榈仁,2025,9,千克,?,?
000635,种用棉子,2025,9,千克,?,?
000636,其他棉子,2025,9,千克,?,?
000637,蓖麻子,2025,9,千克,?,?
000638,芝麻,2025,9,千克,?,?
000639,芥子,2025,9,千克,?,?
000640,红花子,2025,9,千克,?,?
000641,甜瓜子,2025,9,千克,?,?
000642,罂粟子,2025,9,千克,?,?
000643,其他含油子仁及果实,2025,9,千克,?,?
000644,大豆粉,2025,9,千克,?,?
000645,其他含油子仁或果实细粉及粗粉，芥子粉除外,2025,9,千克,?,?
000646,糖甜菜子,2025,9,千克,?,?
000647,紫苜蓿子,2025,9,千克,?,?
000648,三叶草子,2025,9,千克,?,?
000649,羊茅子,2025,9,千克,?,?
000650,草地早熟禾子,2025,9,千克,?,?
000651,黑麦草种子,2025,9,千克,?,?
000652,其他饲料植物种子,2025,9,千克,?,?
000653,草本花卉植物种子,2025,9,千克,?,?
000654,蔬菜种子,2025,9,千克,?,?
000655,其他种植用种子、果实及孢子,2025,9,千克,?,?
000656,啤酒花，未经研磨也未制成团粒,2025,9,千克,?,?
000657,啤酒花，经研磨或制成团粒；蛇麻腺,2025,9,千克,?,?
000658,人参,2025,9,千克,?,?
000659,古柯叶,2025,9,千克,?,?
000660,罂粟杆,2025,9,千克,?,?
000661,麻黄,2025,9,千克,?,?
000662,非洲李的树皮,2025,9,千克,?,?
000663,其他主要作香料、药料、杀虫、杀菌等用植物,2025,9,千克,?,?
000664,适合供人食用的海草及其他藻类,2025,9,千克,?,?
000665,不适合供人食用的海草及其他藻类,2025,9,千克,?,?
000666,甜菜,2025,9,千克,?,?
000667,刺槐豆，包括刺槐豆子,2025,9,千克,?,?
000668,甘蔗,2025,9,千克,?,?
000669,菊苣根,2025,9,千克,?,?
000670,其他食用植物产品,2025,9,千克,?,?
000671,未经处理的谷类植物的茎、杆及谷壳,2025,9,千克,?,?
000672,紫苜蓿粗粉及团粒,2025,9,千克,?,?
000673,其他草饲料,2025,9,千克,?,?
000674,阿拉伯胶,2025,9,千克,?,?
000675,其他树胶、树脂,2025,9,千克,?,?
000676,鸦片液汁及浸膏,2025,9,千克,?,?
000677,甘草液汁及浸膏,2025,9,千克,?,?
000678,啤酒花液汁及浸膏,2025,9,千克,?,?
000679,麻黄的液汁及浸膏,2025,9,千克,?,?
000680,其他植物液汁及浸膏,2025,9,千克,?,?
000681,果胶、果胶酸盐及果胶酸酯,2025,9,千克,?,?
000682,琼脂,2025,9,千克,?,?
000683,从刺槐豆/豆子或瓜尔豆制得的胶液及增稠剂,2025,9,千克,?,?
000684,其他植物产品制胶液及增稠剂,2025,9,千克,?,?
000685,竹,2025,9,千克,?,?
000686,藤,2025,9,千克,?,?
000687,其他主要作编结用的植物材料,2025,9,千克,?,?
000688,棉短绒,2025,9,千克,?,?
000689,其他植物产品,2025,9,千克,?,?
000690,猪油,2025,9,千克,?,?
000691,"其他猪脂肪,但品目02.09及15.03的货品除外",2025,9,千克,?,?
000692,"家禽脂肪,但品目02.09及15.03的货品除外",2025,9,千克,?,?
000693,牛、羊油脂,2025,9,千克,?,?
000694,其他牛、羊脂肪,2025,9,千克,?,?
000695,未经制作的猪油硬脂、液体猪油、油硬脂,2025,9,千克,?,?
000696,鱼肝油及其分离品,2025,9,千克,?,?
000697,除鱼肝油以外的鱼油、脂及其分离品,2025,9,千克,?,?
000698,海生哺乳动物的油、脂及其分离品,2025,9,千克,?,?
000699,羊毛脂及从羊毛脂制得的脂肪物质,2025,9,千克,?,?
000700,其他动物油、脂及其分离品,2025,9,千克,?,?
000701,初榨的豆油,2025,9,千克,?,?
000702,其他豆油及其分离品,2025,9,千克,?,?
000703,初榨的花生油,2025,9,千克,?,?
000704,其他花生油及其分离品,2025,9,千克,?,?
000705,特级初榨油橄榄油,2025,9,千克,?,?
000706,初榨油橄榄油，游离酸度（以油酸计）不超过2.0克/100克,2025,9,千克,?,?
000707,其他初榨油橄榄油,2025,9,千克,?,?
000708,其他油橄榄油及其分离品,2025,9,千克,?,?
000709,粗提油橄榄果渣油,2025,9,千克,?,?
000710,其他橄榄油及其分离品，不论是否精制，但未经化学改性，包括掺有品目15.09的油或分离品的混合物,2025,9,千克,?,?
